name,price,status,shipping,free_returns,items_sold
"Vtg All Metal Ball Peen Hammer Unbranded 12 oz 8.75"" long Machinist Hand Tool",2299,Pre-Owned,,False,
"Hickory Hammer Handle 16""  OVAL EYE 13/16"" x 7/16"" Includes Metal Wedge",1998,Brand New,0,False,
Vintage Warwood Heavy Duty Double Faced 10 Lb Sledge Hammer Old Tool USA Octagon,3499,Pre-Owned,,True,
Hultafors 820140U Claw Hammer TC 20 XL Rubber Grip Handle - New,5499,Brand New,0,True,
Sturdy Crafted Wooden Mallet Hammer Chisel Woodwork Carving Wood Carpenter Tool,1998,Pre-Owned,799,False,
NEW Cutler Hammer LSL GD203PR Card base,29999,Brand New,0,False,
EATON CUTLER HAMMER HMCP015E0CA01 (BRAND NEW) BREAKER WESTINGHOUSE STOCK 1825B,74500,Brand New,0,False,
Grace USA Brass Hammer 4oz,2499,Brand New,0,False,
EVERGREEN Chatterbait Jack Hammer TG (Tungsten) Choice of OZ & Color,1600,Brand New,1000,False,
16 oz STEEL GENERAL PURPOSE HAMMER 70% LESS VIBRATION CRESCENT CHSGP16,2795,Brand New,0,False,
New ListingEstwing Deadblow Hammer 45 oz Polyurethane Steel Black Yellow Blue,2499,Pre-Owned,,False,
Faithfull HWALL Walling/Masons Hammer 2.5lb,4800,Brand New,835,False,
PNTC 2006 Favor John Hines  Hammer,55000,Pre-Owned,1525,False,
Big Horn 15111 16 Oz Magnetic Cap Nail Roofing Hammer,4646,Brand New,,True,
"Klein Tools H80918S Smooth Face Framing Hammer with Straight Claw, 18-Ounce Forg",4488,Brand New,0,True,
Eaton Cutler Hammer MV Fixed Power Capacitor Bank 1075 KVAR 4160 V 1075MVFD04W,1250000,Pre-Owned,,False,
NEW OPEN BOX Cutler-Hammer 1570 PM 1500 Power Series P/N 92-01668-01 STOCK K660C,499500,New – Open box,0,False,
Powernail 3MI Iron Head Single-Capped White Rubber Flooring Mallet (2.6 LBS),5300,Brand New,0,False,
Pack of 2 New Nupla Hammer face Tip Diameter 1 inch Red = Medium Part # 15103,1400,Brand New,0,True,158
ARROW 16 oz Straight Claw Hammers Rip Claw Hammer Forged Hammer Side Nail Puller,2499,Brand New,,True,
Uimoso Tire Bead Breaker Wedge Hammer 32-Inch for Efficient Tire Removal,3399,Brand New,0,True,35
Jorgensen Framing Hammer 20oz Straight Rip Claw Hammer With Shock Reduction Grip,3199,Brand New,,True,
Estwing E15SM Leather Gripped Ultra Framing Hammer 15 Oz,4752,Brand New,0,True,18
Ryobi 5/8” VSR Hammer Drill Variable Speed Reversible D620H 1/2” HD Keyed Chuck,2499,Pre-Owned,0,False,86
Grace 8oz Brass Hammer BH-8 Gunsmith Gun Care Machinist Made in USA,2484,Brand New,0,True,364
"Lot of 2 PITTSBURGH 20oz. Steel ""Antishock"" Rip Hammers w/Milled Face #60517",2898,Brand New,0,False,
IRWIN 1954889 16 Oz Fiberglass General Purpose Hammer,1619,Brand New,0,True,23
Husky 16oz Fiberglass Claw Hammer Magnetic Nail Starter NEW,1798,Brand New,0,True,
Car Safety Hammer Window Glass Breaker Seat Belt Emergency Escape Cutter Tool,2269,Brand New,0,True,88
Vintage 20 oz Double Faced Engineers Sledge Hammer Original Wooden Handle,2248,Pre-Owned,835,False,
"Plumb 85266 3"" hammer screw on tip box of 2",5000,Brand New,0,False,
DEWALT 22 Oz. Steel Framing Hammer,4114,Brand New,0,False,
Big Horn 15136 10 Oz Claw Hammer Hickory Straight Handle for 15126,463,Brand New,,True,
2lb Dead Blow Mallet,2304,Brand New,0,True,
New ListingVintage Mephisto Adze Hammer Nail Hole No Claw NICE,8900,Pre-Owned,1000,False,
NEW IN BOX CUTLER HAMMER 480VAC COIL PNEUMATIC TIMER D80NE1C STOCK 4548,49500,Brand New,0,False,
CUTLER HAMMER CLS-750 5CLS70-600E 2.75/5.5KV 600E AMP HIGH VOLTAGE FUSE #HS-11,105000,Brand New,0,False,
Jorgensen Framing Hammer 20oz Straight Rip Claw Hammer With Shock Reduction Grip,3199,Brand New,,True,
"CFB2LM California Framer Hammer, 19 oz Milled, Nail Starter, Made In The USA, VN",7398,Brand New,0,False,
Stewart Framing Hammer 20 oz. Steel Construction with PVC handle,2399,Brand New,683,False,
"Arm & Hammer Advance White & Peroxicare Toothpaste, Clean Mint, 6 oz- 6 Pack",2599,Brand New,0,False,34
New ListingMilwaukee 48-22-9040 4in1 Lineman's Hammer,3000,Brand New,1935,True,
Estwing DH-18N Dead Head Non Marring Rubber Mallet with Hickory Handle 18 oz.,2980,Brand New,,False,
3D DIY Wine Glass Hammer Hand Upgrade Kit For AGE OF THE PRIMES ALCHEMIST PRIME,1971,Brand New,500,False,173
Estwing 14oz Welding Chipping Hammer,2940,Brand New,1525,False,140
6 Piece Impact Driver Bits Hand Tool Hammer Phillips Slotted Flat #2 #3 5/16 3/8,1089,Brand New,0,True,179
"Link Handles 65535Gra Ball Pein Hammer Handle, 4-6 Oz., 10""",1339,Brand New,,True,
"Westward 6Dwk7 Bricklayers Hammer, Hickory, 24 Oz",2099,Brand New,,True,140
"Vaughan Sf12h Hard Hammer Tip, 1 3/8 In Dia",569,Brand New,,True,53
CRESCENT (CINDEX18)  INDEXING FIBERGLASS PRYBAR  HAMMER -great Condition!,3900,Pre-Owned,0,False,
"INTERTOOL 10 lbs Sledge Hammer, 33"" Shock Absorbing Handle HT08-0245",5699,Brand New,0,True,
Hydraulic Breaker Hammer Attachment for 1-1.5Ton Mini Excavator Hammer Free Ship,70900,Brand New,0,False,
Trusty-Cook Exclusive Yellow Buy 3 piece Bundle and get one 21oz DB FREE- TCDB4,18000,Brand New,981,False,
Gedore 8586920 4 E-1000 Engineers' Hammer,3900,Brand New,668,False,
Husky 2-Piece 20 oz. Steel Rip Hammer and 10 in. Nail Puller Home Tool Kit Set,2499,Open Box,0,True,
"3 POUND SOLID BRASS HAMMER* KNURLED 1"" SOLID ALUMINUM HANDLE *  MADE IN USA*",4989,Brand New,0,False,22
"NUPLA 30-040 BRASS SLEDGE HAMMER  4Lb Head 1-43/64"" Face Non Marring Hammer NEW",7500,Open Box,1000,False,
WORKPRO16oz Fiberglass Claw Hammer Forged Hardened Steel Head Hammer Smooth Face,1898,Brand New,,True,
Plumb 4 Lb Spike Maul Spiking Sledge Hammer Hardwood Handle Forged Steel USA,2999,Pre-Owned,,True,
"Williams #150 13 oz. 12 1/2"" Soft - Face Hammer With HSF-15-S Replaceable Tips",1312,Pre-Owned,1525,True,
"Wilson Combat 1911 Hammer Strut, Stainless R19S",1195,Brand New,0,True,527
"O.P. LINK Handle Co. FK111-14 14""Replacement Machinist Hammer Handle 16-20oz",1898,Open Box,0,True,
Vaughn TC016 16oz Ball-Peen Hammer 14” Hickory Wood Handle Steel Head,2249,Open Box,,False,
"BRASS HEAD HAMMER MALLET FIBERGLASS HANDLE ERGONOMIC GRIP 1, 2, 3, 4, Lbs.",5995,Brand New,0,False,
Master Mechanic 247637 12 Oz BALL PEIN/PEEN HAMMER Forged Steel,999,Brand New,0,False,
Jorgensen 20 oz Straight Claw Hammer with Magnetic Nail Holder Heavy Duty New,3199,Brand New,,True,
"M48 Double-Headed War Hammer with Sheath | Stainless Steel Head | 17"" Overall",9799,Brand New,0,True,184
New ListingVintage Antique Claw Tack Hammer 15 oz. Small Unmarked Hand Forged,3495,Pre-Owned,1195,False,
Malco Products Sheet Metal Hammer 18 Oz,6399,Brand New,,True,75
Car Window Breaker Bracelet Escape Tool with Tungsten Bead & Handcuff Key,199,Brand New,799,False,
"New KING 10.5"" Heavy Duty FENCING PLIERS w/ Hammer Head, Multi Functions Tool",2095,Brand New,,False,341
"Brass Mallet, Fiberglass Handle  1, 2, 3, 4, Lbs.",5399,Brand New,,True,
"2 PCS EFIELD S.Steel Water Hammer Arrestor For Washing Machine, 3/4 Inch MHT",2499,Brand New,,True,330
16 oz. White Rubber Mallet,1029,Brand New,0,False,12
Estwing T3-12 12 Oz Solid Steel Tinners Hammer,4599,Brand New,0,True,
New Estwing rock hammer with pick comfort handle made in the USA,3500,Brand New,999,False,
"#14 NEW 16"" Wood Replacement Hammer Handle Machinist Engineer Ball Peen 1/2x7/8",700,Brand New,562,False,
Texturing Hammer Dimples & Narrow Stripe Design Jewelry Metal Texture Finish,1298,Brand New,0,True,67
Stanley 57-594 8 oz Soft Face Hammer,3415,Brand New,0,False,
"Tire Hammer 35429 Tire Bead Breaker Tool for Tire Removal Tire Tools 32"" Handle",3699,Brand New,0,True,
"TRUPER MG-MD-4 Replacement Handles For Sledge Hammers 12 1/2"" (32cm)",957,Brand New,0,False,
"Nupla 6894195 Hammer Tip, Soft Face, 1 1/2 In, Extra Hard",1319,Brand New,,True,
Cobbler's Hammer. In Good Condition . Handle Is Tight Dome Face Damage.. See Pic,1400,Pre-Owned,881,False,
Goldblatt 20 Oz Brick Hammer G06993,1499,Brand New,668,False,
20 In. Hammer Steel 1-1/8 In. Hex Moil Point Chisel for General Chipping Work,2506,Brand New,0,False,
Grace 16oz Brass Hammer BH-16 Gunsmith Gun Care Machinist MADE IN USA,3584,Brand New,0,True,309
New ListingStiletto TiBone 15 Titanium Claw Hammer Milled Face Curved Handle 15 oz,25450,Brand New,881,False,
Vintage NON-SPARKING BRASS HAMMER,2500,Pre-Owned,0,True,
"Council Tool Pr1000 Sledge Hammer, 10 Lb Head Weight",5755,Brand New,,True,
Ace Ball Pein Hammer  Hickory Handle,499,Pre-Owned,,False,
"9 3 Oz. Ball Peen Hammer, 11.75"" Handle Makers Mark worn off",800,Pre-Owned,,True,
IIT 8oz Stubby Claw Hammer with Magnetic Nail Holder Steel Head Tools 32380,1277,Brand New,0,True,
Canadian Hickory Replacement Hammer Handle (Curved) Replaces Dalluge 3750 Hammer,1205,Brand New,,True,
Neilsen 24oz Claw Hammer Tpr Handle Soft Grip Fully Forged Hardened Steel Head,1586,Brand New,2423,False,406
Jobsmart 4000557 3lb. Drilling Hammer Wood Handle,500,Brand New,1050,True,
"Stiletto TRMB 10oz TRIMBONE Titanium Finish Hammer – Smooth Face, Curved Handle",30999,Brand New,0,True,
Vintage Hammer Set 4 Pc Ball Pein Peen 32oz 24oz 16oz 8oz Wood Handles,4800,Pre-Owned,1383,True,
